u0_atom,molecules
-1575.03,CC(C)N(O)C=N
-1529.28,O=CC1CCCO1
-1927.34,CCC(N)CNC
-1366.25,C=CC(=N)NC
-1417.07,NC(=O)C=CCO
-1792.46,OCCCCCO
-1511.09,CC(=NO)C(C)O
-1385.72,C=CCC(=O)C=O
-1505.11,[CH2][N][N]C=C([CH2])C
-1210.47,CC(C)C#N
-1417.3,C=CCC#CC=O
-1359.78,CCNC(=S)NC
-1716.77,C=CCCCC=O
-1723.6,CC=C(C=O)CC
-1420.67,C#CCC=CC=O
-1640.22,C=CC(O)COC
-1517.59,C=COCC(C)=O
-1569.1,C[CH][N]OCCN
-1432.72,C=COC[CH][N]N
-1310.11,C=CN(C)C=O
-1572.63,CCC1C=NOC1
-1564.76,C=CCC(C)=NO
-1846.98,C=CC(C)(C)CO
-1567.61,C=CN(C)C(N)=S
-1158.3,C#CC(N)C#C
-1861.22,CC(C)(C)CC=O
-1395.73,C#CCCCO
-1891.76,C#CCCC(C)C
-1850.65,CCC(C)=CCO
-1753.05,C=C(CC)CC
-1920.17,CNCCCNC
-1243.93,C#CC(C#N)=CN
-996.47,C#CS(=O)(=O)C=C
-2050.29,CC=CC(C)(C)C
-1651.84,CC=C(CO)CO
-1383.69,C=C(C)C(=O)NO
-1793.48,CC[N][CH]N(C)C
-1462.51,CN(C=N)CC=O
-667.28,C#CC=O
-1156.77,C#CCC(=O)C#N
-1223.34,[O]S1([O])CCCO1
-1718.83,C=C(C)C(C)C=O
-1430.7,[CH2][N]N(C)CC=O
-1763.12,[CH2][N]N(C)CCC
-1649.78,C[CH][N][N][CH]CC
-1497.87,C=COCOC=C
-1621.62,CC(C)=CC(N)=O
-1704.09,C=COC(C)=CC
-1438.35,[HH].[HH]
-1245.3,C=CCC(=O)O
-1514.91,CC(C)ONC=O
-1857.06,CCOCCCN
-1611.86,CCCC(=O)NN
-1505.83,CCC(O)[CH][N]O
-1563.95,C#CC(=O)CCC
-1854.7,CC=CC(C)(C)O
-1725.7,CC=CC(O)CN
-1282.03,CNCS(C)(=O)=O
-1639.64,C=C(CO)COC
-1606.2,C=CC(C)NC=O
-1427.61,C=C(C#CC)C=O
-1417.01,C#CC(=O)CC=C
-1304.31,CCCC
-2060.31,CCC(CC)CN
-1593.66,C#CC(C)C#CC
-1840.09,CCC=CCOC
-1559.8,COC(C)CN
-1851.85,CCC=CC(C)O
-1793.0,CCC(CO)CO
-1586.38,C=CC(=O)CNC
-1506.73,CC(C)(C)C#N
-1697.89,CC#CCCCO
-1769.91,C[CH][N]N(C)CC
-1275.79,CC(N)CO
-1364.76,C[CH][N]OCC=O
-1909.28,C=C(C)CN(C)C
-1753.08,C=CCCC#CC
-1495.54,OCC#CCCO
-1365.77,CC=C(C)C#N
-1358.73,C#CC(O)CC=O
-1491.69,C[CH][N]OCOC
-1435.56,NC1CCOC1
-1170.42,C#CCCN
-1507.79,CC([CH][N]O)CO
-1567.07,CC(C)(C)C=O
-1268.21,N#CCC[CH][N]O
-1850.08,CCNCCOC
-1683.49,CCOC(=O)CC
-1574.49,CC(N)C(C)O
-1707.16,C#CC(N)[CH][N]O
-1660.29,CCC(C=O)CO
-1400.83,CC#C[CH][N]OC
-1520.52,C=CC(C)(O)C=O
-1250.61,C#CC(C#C)C=O
-1706.3,C=C(C)OC(=C)C
-1746.71,CCC(=O)N(C)C
-1695.41,C#CCC(O)CC
-1552.43,C=CC(O)CC
-1260.42,CNC(C#N)C#N
-1917.82,C=CC(C)CCN
-1667.3,CC(C)NCC#N
-1617.42,C#CC(C)(N)C=C
-1908.23,C=C(C)CC=CC
-1615.44,C=CC#CC(N)=O
-1427.28,C#CC(O)[CH][N]O
-1378.2,C1=CC2OCC1O2
-1921.58,C#CC=C(C)C#N
-1240.58,CCOS(C)([O])[O]
-993.41,C#CC(O)C#N
-1692.18,C=CC(C=C)OC
-1652.61,COCC(C)C=O
-1705.99,C=CC(C)=COC
-1068.82,C#CCN(O)C=O
-1399.98,CN(C)C(=N)C#N
-1533.0,NC1COCC1O
-1869.38,CCC(C)(O)CN
-1480.18,C#CCOCCO
-1554.25,CNC(C)C(=O)O
-1494.62,CC(O)C#CCO
-1655.38,C=CC(C#N)CC
-1761.46,C#CC(CC)CN
-1386.37,CC1=NOC(C)O1
-1625.21,C=CC#CCCN
-1374.64,O=C1C2CCC1O2
-1527.89,O=CC1CCOC1
-1292.58,CC(O)C#CC#N
-1409.33,C=COC(=C)C
-1576.73,CCC(=N)N(C)O
-1361.9,CC=CO[CH][N]O
-1715.94,C=CC(C=O)CC
-1849.15,C=CC(O)C(C)C
-1469.98,C=C(C)C(=O)NN
-1679.87,C#CC(C)(C)OC
-1621.15,C#CC(=C)CCN
-1565.1,CC1CCOC1
-1733.09,CNC(C)C(C)=O
-1422.4,CC(C=O)NC=O
-1773.89,C=CCC(N)C=C
-1213.76,C#CCOCCN
-1804.98,CCC(C)NC=N
-1561.49,CCOCCN
-1449.08,C#CC(C)NC=O
-1472.35,CC=CC(=O)NN
-1449.2,C#CC=CCC#C
-1222.74,C=CC(O)C=O
-1345.67,C#C[CH][N][N][CH]C
-1708.02,C=CC(=C)CCO
-1406.47,CC(C)(C)O
-1107.23,C#CC[CH][N]O
-1136.23,C#CCNC(N)=S
-1708.51,C=CC(=C)C(C)O
-1575.73,CCC1CC=NO1
-1362.8,CC(O)C#CC=O
-2062.0,CCC(C)C(C)N
-1283.19,C#CC#CCC#C
-1582.39,C=CC(=O)C(=C)C
-1451.26,C[CH][N][N][CH]OC
-1594.37,COC(C)CC#N
-2046.72,C=CCCCCC
-1390.9,C=CC(=O)CC=O
-1797.33,CCCN(C)C=N
-1989.7,CC(C)OC(C)C
-1301.04,[CH2][N][N][CH]OC=C
-1580.76,CCCC(=N)NO
-1214.56,C#CCC(=N)N
-1926.53,CNC(C)(C)CN
-1850.96,CC(C)=C(C)CO
-1935.47,CC(N)CC(C)N
-1803.68,CC(C)=C(C)C#N
-1566.44,CC(O)C#CCN
-1700.9,C=CCCOC=C
-1783.52,C=C(C)C=CC#N
-1505.72,C=CC(CO)=NO
-1428.17,C[N]C=C[CH]NO
-1438.99,C=C(C)C(=N)NO
-1457.1,C#CC(C)(N)C#C
-1176.75,N#CC1C=NOC1
-1363.62,C#CC(O)C(C)=O
-1551.09,C#CC(CN)OC
-1397.35,C#CCC(C)O
-1480.88,CCN=C(N)C=O
-1587.58,CC=CC=CC=O
-1312.57,CC#CC#CC
-1561.71,CCC(O)C(N)=O
-1252.2,C[CH][N][N][CH]C#N
-1646.55,COC=CCCO
-1561.8,C#CC(CN)CO
-1862.4,CNCCC(C)O
-1569.91,CNCC[CH][N]O
-1314.55,N#CCCNC=O
-1369.0,CN(C)[N][CH]C#N
-1544.94,CC=CCC(=O)O
-1536.26,CC(=O)C(C)C=O
-1783.7,COC(C)(C)OC
-1269.43,C#CC1C=NOC1
-1563.53,CC(C)NC(N)=S
-884.17,C#CC#CC#N
-1566.27,NCC#CCCO
-1479.3,C#CC(C)[CH][N]N
-1558.76,[CH2]C(C)=C[N]OC
-1356.81,[CH2]C(=C[N]O)OC
-1555.34,C#CC(CO)NC
-1758.48,CC#CC=CCC
-1280.22,C=CC(=C)C=O
-1775.71,C=CC(N)C=CC
-1472.1,C#CC(C)N[N][CH2]
-1588.48,COC(C)(C)C#N
-1092.62,CC#CC(=O)O
-1636.51,NCC#CCCN
-1920.45,CC#CC#CC#N
-1578.71,CN[N][CH]CCO
-1677.24,CC#CS(C)(=O)=O
-1566.74,O=C1CN2CC1C2
-1791.56,CCOCC(C)O
-1522.57,C=C(C#N)CNC
-1263.34,C#CC#CC#CC
-1392.18,CC=C(C=O)C=O
-1766.7,CC(C)CCN
-1396.15,C#C[CH][N]OCC
-1243.97,C=CC#CC(=O)O
-1658.42,C=CN(C)C(C)=N
-1426.76,C=CC(=N)N(C)O
-1635.84,CC(N)C#CCN
-1478.89,CC(=O)CCC#N
-2046.1,C=CC(C)C(C)C
-1851.8,C=C(C)OC(C)C
-1465.19,C#CC(N)CC
-1236.4,C=C(C)OC=O
-1105.98,CC(C#N)C#N
-1607.99,CC#CC#CCC
-1344.87,N#CC=C(N)C=O
-1725.12,CCCNCC=O
-1157.45,C#CC(=C)C
-1920.8,CCC(C)=CCN
-1555.97,CC(O)CNC=O
-1023.89,C=CC(N)=O
-1795.05,CC(C)(CO)CO
-1573.54,CCC(=O)CC
-1439.59,C=C1OCC2NC12
-1379.19,CC(CC=O)=NO
-1799.1,CC(C)(O)CCO
-1575.72,CCN(O)C(C)=N
-1420.65,C#CC(C=O)NC
-1564.2,CC(C)C#CC=O
-1433.53,CC=CC(C)=O
-1452.75,C#CCC(=C)C
-1242.37,C=COC(C)=O
-1361.93,[CH2][N]OC(C)C=O
-1628.38,[CH2][N]NCCC=C
-1623.4,C=C(CC)CN
-1578.07,C=CC(C=O)=CC
-1376.32,C#CCC(=O)OC
-1174.99,CCCN
-1423.95,CC(=CN)C(=O)O
-1455.07,C=C(C)C(O)C#N
-1754.77,C=CC#CC(C)C
-1920.23,O=C1CC2CN2N1
-1309.47,C#CCO[CH][N]N
-1326.99,CNC(C#N)C=O
-1602.52,CC(CO)CC#N
-1465.05,CC=CN(N)C=O
-1615.41,C=CC(C)=CC
-1765.71,CCC(C)CN
-1512.39,COCC=CC=O
-1676.62,C=CCS([O])([O])O
-1570.67,CC#CC(O)CN
-1713.47,C=CC(CO)NC
-1490.98,[CH2][N]OC(C)OC
-1658.37,COCC(N)CO
-1578.06,CCC(CN)=NO
-1561.11,CC[N][CH]NOC
-1983.35,CCCCCOC
-1586.19,C1CC2OC2CN1
-1917.92,C=CC(C)C(C)N
-1684.98,C#CC(C)OCC
-1585.07,CCC(=NN)OC
-1846.9,C=COC(C)CC
-1575.19,COCC(C)=NN
-1754.43,CCCC(=O)NC
-1377.21,CC#CS(N)(=O)=O
-1244.67,C#CCOC=C
-1406.19,N#CC#CCC=O
-1554.0,CC=CC#CCO
-1300.24,C=C1COC(=O)N1
-1570.8,NCCCCO
-1656.66,CC(C)C#CCN
-1559.65,C#CC(C)CC=O
-1499.97,COCC(C)=NO
-1460.63,C#CC(C#N)CO
-1394.93,COC(C=O)=CN
-1570.4,CCN(O)[CH][N]C
-1867.54,CC(N)C(C)CO
-1604.33,C#CC(=C)CC=C
-1754.1,CC=CC(C)C
-1617.64,CC=CC=CC
-1922.71,CC(C)=CC(C)N
-1705.93,CC=COC=CC
-1466.92,CCC(C#N)C=O
-1625.89,CC=C(C)CN
-1278.26,C#CCN[CH][N]O
-1646.05,CC=C(CO)OC
-1390.01,C=C(C=O)CC=O
-1512.46,CC=COCC=O
-1696.13,CCCCCO
-1729.14,CC=CC(=O)CC
-1428.24,C=CC1CC=NO1
-1617.0,C=C(C)C=CC
-1554.33,C#CC=C(C)CO
-1640.02,C=CC(CO)OC
-1426.72,N#CC#C[CH][N]O
-1857.18,CCCOCCN
-1751.69,C=CCC(C)C
-1693.0,C#CC(C)(C)CO
-693.01,C#CC#C
-1062.97,O=CC#CCO
-1624.5,CNC(=O)N(C)C
-1747.73,C#CCC(=C)CC
-1725.0,CC=CC(N)CO
-1767.82,CC[CH][N]N(C)C
-1698.79,CCC(O)CC
-1773.82,C=CC(C)(N)C=C
-1763.56,C#CCC(C)(C)N
-1175.07,CC[C]1C=N[N]S1
-1365.61,C=CCONC=O
-1622.77,C#CC(C)=CCN
-1991.66,CC(C)(C)CCO
-1385.08,C#CC(C)(O)C#C
-1865.45,CC(O)CCCN
-1850.48,CC(C)C=CCO
-1503.27,C=C(C#CC)CN
-1512.97,C=COC(C)C=O
-1053.25,N#CC=CC(N)=O
-1986.54,CCCCOCC
-1262.99,C=CC(C=C)=NO
-1853.59,CC(C)=CCCO
-1849.44,CCOC=C(C)C
-1761.37,C#CC(C)CCN
-1861.2,CCC(C)CC=O
-1645.85,[CH2][N][N][C](C)CC
-1413.76,CC(O)S(C)(=O)=O
-1761.44,C#CC(C)(N)CC
-1564.2,CCNCCO
-1451.52,CNN=C(C)C=O
-1584.95,CC(C)(O)[CH][N]N
-1915.19,NCCC[CH][N]O
-1761.56,CC#CC(C)NC
-1285.6,NC(=O)C=CC=O
-596.35,C#CC#N
-1293.48,C=CC(=O)NC=O
-1458.29,CC=CCC
-1583.0,CCC(CO)=NN
-1489.24,CC(=N)N(C)C=O
-1574.63,C=C1CC2OC2C1
-1683.2,C#CCOC(C)C
-1628.06,CNCC#CCN
-980.82,CC(C)=O
-1723.84,CC=C(CN)CO
-1753.72,C=C(C)C(C)C
-1159.43,COC=CC#N
-1615.47,[CH2][N]N(C)CC=C
-1792.51,CC(CO)CCO
-1776.13,C#CCCCC#N
-1513.63,C1C2CC2C2NC12
-1755.53,CC#CCN(C)C
-1519.52,C=CCC(O)C=O
-1716.13,C=CC(O)CNC
-1501.13,C#CC(C)NC=N
-1652.85,COC(C)(C)C=O
-1358.14,C=CCC(=C)C#N
-1670.67,C=C(CN)OC=O
-1774.23,C=CC=CC=CC
-1424.98,C=CC(N)CO
-1385.18,C#CC(CO)=NO
-1751.53,C=CC(C)(C)C
-1515.19,C=C(CC=O)OC
-1486.63,CN=C(N)C(C)=O
-1577.48,CCC1=NOCC1
-1850.85,C=C(C)C(C)CO
-1861.05,CCC(O)CNC
-1432.42,C=COC[CH][N]O
-1373.74,C1=CC2OCC2O1
-1606.43,COC(C)C(=N)N
-1442.1,C#CC(=O)N(C)C
-1855.07,COC(C)(C)CN
-1444.6,CCCS(C)(=O)=O
-1707.0,C=COC=C(C)C
-1867.1,CCC(C)(N)CO
-1183.71,C#CC[CH][N]N
-1837.9,C=CC(C)COC
-1237.81,[CH2][N]OC(=O)C=C
-1399.92,C#CC(C)[CH][N]O
-1861.76,CCCCCC=O
-1754.73,C=CC#CCCC
-1400.81,NC=CC(=O)C=O
-1727.17,C=C(CC)C(C)=O
-1988.07,CCCOC(C)C
-1608.25,CC(O)CNC=N
-1271.12,NCCCO
-1427.02,CC(C=O)C(N)=O
-1523.05,C=C(C)CCC#N
-1848.59,C=CC(CC)CO
-1187.58,C#CC=CCC#N
-1917.65,C=CCCCCN
-1992.8,CCC(C)C(C)O
-1810.76,CC(=N)NC(C)C
-1574.09,[CH2][N]OCCCO
-1346.96,C#CCC(=C)C#N
-1862.52,CC(CO)CCN
-1604.42,CC(C)N(N)C=O
-1791.28,CC(=CCN)CN
-1662.77,CNCC(O)CO
-1451.06,C#CC(=O)NCC
-1760.54,C#CC(C)C(C)N
-1306.65,C#CC(=O)C(=N)N
-2046.88,C=CCCC(C)C
-1565.84,CC(C)CC=O
-1233.67,C#CC=COC=O
-1608.25,CC=CCNC=O
-1589.03,C#CC#CC(C)C
-1435.81,CC(=O)CC(N)=O
-1216.53,C#CC(=O)N(C)O
-1569.88,C[CH]C(C)=C[N]O
-1802.17,CC(C)C(C)C#N
-1574.14,CCOC[CH][N]N
-1915.63,CC=CC=C(C)C
-1490.57,C#CC(=NC)NC
-1519.85,C#CCC=CC#N
-1386.2,CC=CC(=O)NO
-1647.61,CC=CC(C)=NN
-1892.91,C#CCC(C)(C)C
-2191.74,O=C[CH]C=C[N]O
-1840.83,COCCN(C)C
-1018.95,C=CC=C
-1921.19,CC#CCCC#N
-1863.08,CCC1CCCO1
-1492.09,CCOCCO
-1921.48,CC=CCCCN
-1905.03,C=CC(C)N(C)C
-1243.84,C#CC(N)=CC#N
-1529.06,C=C(CO)C(C)=O
-1466.31,C#CCC(C)N
-1698.22,[CH2][N]OC(C)(C)C
-1573.23,CNCC(C)=NO
-1126.87,C#CC=CC=O
-1388.68,C#CC#CCCO
-1558.15,CC#CC=CCO
-1450.84,COCC=CC#N
-1720.81,C=C(CN)OCC
-1906.84,C=CCC=C(C)C
-1705.28,C=CC(O)C(=C)C
-1799.65,CC(C)N(C)C=N
-1566.03,NCCC#CCO
-1531.53,C=C(CC)OC=O
-1459.48,CC=C(C#N)CO
-1839.91,C=CCOCCC
-1791.17,CC(N)C=CCN
-1355.35,CNCC#CC#N
-1679.43,C#CCS(N)(=O)=O
-1614.73,CC=CC(=O)NC
-1566.58,CCON(C)C=N
-1786.48,COCCC(C)O
-1610.77,C#CC(C=C)=CC
-1870.07,CCC(N)C(C)O
-1564.14,CN(C)C[CH][N]O
-1566.13,CN[N][CH]COC
-1564.61,CCOC(=O)NC
-1622.39,C#CC=CC(C)N
-1662.1,CCC=CCC#N
-1607.6,C=C(C)CNC=O
-1449.59,CCN(C)C=O
-1206.25,C#CC(=N)NC
-1246.17,Cn1ccsc1=O
-1549.52,CN(C)C(=O)CO
-1665.73,CCCNCC#N
-1458.58,C=CC#CCC
-1282.56,CC#CC(=N)NO
-1752.2,CCC(C)NC=O
-1726.96,COCC(N)CN
-1462.2,CCC#CC(N)=O
-1929.11,CCNC(C)CN
-1568.07,C#CCC(N)CO
-1465.04,C=CC(O)C(=N)N
-1509.69,CCC(=N)NC
-1861.04,CCC(C=O)CC
-1553.34,C=C(C)C#CCO
-1613.54,C#CC(C)=CC=C
-1434.79,C=CCN[CH][N]O
-1569.14,CC[N][CH]N(C)O
-1665.68,CNCC(C)C#N
-1646.58,C[C](C)C=C[N]N
-1501.58,CC(O)CCO
-1660.91,CCCC=CC#N
-1417.93,CC1=CCC(=O)O1
-1474.9,CC(C)(C)N
-1905.71,C=CCCN(C)C
-1704.66,C=COC(=C)CC
-1383.77,[CH2][N]NCCC#N
-872.88,CC(N)=O
-1921.45,C=C(C)CC(C)N
-1415.29,CC#CC(C)=NO
-1726.13,CNC(C)(C)C=O
-1809.36,CCNC(=N)CC
-963.04,C=C(C#N)C#N
-1255.63,C#CC(=O)C(N)=O
-1438.99,CCC(=O)NC=O
-816.7,C[CH][N]O
-1850.03,CC=C(CC)CO
-1462.09,CN(C)C(=N)C=O
-1361.68,CN(C)CC#N
-1855.61,COCCC(C)N
-1206.69,C#CCNNC=O
-1264.86,C#CC(=N)NOC
-1482.9,CC#CC[CH][N]N
-1660.55,C=C(C)CNC=N
-1603.15,NC1COCC1N
-1574.25,CC(C)[N][CH]NO
-1360.84,CC(=O)NCC#N
-1590.46,CCCOCC#N
-1115.25,O=C1CC=CO1
-1665.71,C=C(C)C(=N)NC
-1739.36,CC(N)C(O)CN
-1398.32,C#CC(C)(C)O
-1502.55,CC(=N)N(C)C
-1327.09,[H]
-1437.2,CCCS([O])([O])O
-1426.27,C#CC=C(C)C=O
-1279.51,C#CC(C#N)OC
-1451.64,C=C(C#N)OCC
-1574.3,COC(C)[CH][N]N
-1494.17,C=C(CN)CN
-1264.0,CCNS(C)(=O)=O
-1159.41,C=CCC
-1548.78,CCC=COC
-1705.63,CCCC[CH][N]O
-1552.43,CCOC(=O)CN
-1403.57,NC(C=O)=CC=O
-1558.94,C#CC(C=O)CC
-1642.86,C=C(C)OCOC
-1477.67,C=CC(N)C=C
-1574.56,CC1(C)C=NOC1
-1846.22,C=COCCCC
-1633.9,CCNC(=O)NC
-1421.59,C#CCC(=C)C=O
-1447.75,[CH2][N][N][CH]OCC
-1363.55,C=CC(=NO)OC
-1860.47,CNC(C)CCO
-1582.93,C=CC(C)=CC=O
-1764.35,C#CCCC(C)N
-1517.47,O=CCC=CCO
-1618.72,C#CCC=CCN
-1402.03,C=CC(N)=CC#N
-1313.95,CCC(C#N)=NO
-1781.04,C=C1CNCC1=C
-1788.34,COC(C)C(C)O
-1452.68,C#CCC=CC
-861.73,C=CC
-1701.24,CC#CC(C)(C)O
-2049.96,C=C(C)CCCC
-1781.46,CC=C(C)CC#N
-1468.85,CC=NN(C)C=O
-1772.22,C=CC(C=C)CN
-1642.18,C=COCOCC
-1693.31,C=CCOCC=C
-1447.91,CC=C(C#N)OC
-1569.61,CCO[N][CH]CN
-1360.57,C=CCCC#N
-1159.28,CCNC=O
-1801.36,CC(O)C(C)(C)O
-1423.83,C=C(CN)CO
-1464.7,CNC(C#N)CO
-1362.59,CC=CCC#N
-1559.48,CC(=O)NCCO
-1419.66,C=CC(C)C=O
-1640.69,C=CC(CC)=NN
-1558.56,[CH2]C=C[N]OCC
-1370.39,C=CC(=O)NOC
-1601.52,CC(=O)NN(C)C
-1596.25,C#CC(C)(C)C
-1470.4,C[N][CH]NCC=O
-1364.25,CO[N][CH]CC=O
-1455.34,C=CCCC
-1652.52,C=C(C)C(O)CO
-1650.49,C=CCC(O)CO
-1598.25,CNN(C)C(C)=O
-1727.42,CCNCCC=O
-1486.13,COC(C)OC
-1355.27,CCNC(=O)C#N
-1602.42,CN(C)C(=N)CO
-1854.28,COC(C)CCN
-1522.61,CC=CC(O)C=O
-1523.62,O=CC=CCCO
-1564.68,CC(C)(O)C(N)=O
-2061.19,CCC(C)(C)CN
-1717.64,C=COC(C)CN
-1714.98,C=CC1CCOC1
-1844.17,CC=C(CC)OC
-1427.01,C=CCC(C)=O
-1839.37,C=CC(CC)OC
-1505.79,CCCO[CH][N]O
-1525.53,CC(C)C(=O)NO
-1484.52,C=CC=CCN
-1795.33,C=C(C=O)C(N)=O
-1726.17,C=C(C)CC(C)=O
-1796.86,CCC(O)CCO
-1348.49,C[CH]C=C[N]N
-1245.18,C=CCOC
-1151.39,C#CCNC=O
-1370.72,CC1=NOCOC1
-1658.1,COCC(O)CN
-1522.05,C=C1CCCC1=C
-1225.13,CC#CC(=O)NO
-1584.23,CC([CH][N]N)CO
-1858.92,CC(C)OCCN
-1676.76,CC(C)COC=O
-1169.33,C#CC(C)N
-1478.38,C#CC(C)=NNC
-1335.94,C#CC(N)CN
-1423.08,C#CC(=O)C(=C)C
-1242.48,C#CC=CC(=O)O
-1546.45,NCC(CO)CO
-1641.99,C=COC(C)OC
-1759.05,CC#CC(C)=CC
-1253.96,C#CC=CCO
-1346.96,[CH2][N][N][CH]CC
-967.43,N#CC=CC#N
-1564.18,CC(C)(N)C(=O)O
-1648.38,C=COC(C)CO
-1552.1,C#CC(C)=CCO
-1455.26,CC#CC(=O)NC
-2050.05,CC=CCCCC
-1445.63,NCC1CC=NO1
-1634.47,CC(C)(N)C(N)=O
-1297.64,C#CCC#CC
-1739.78,CC(O)(CN)CN
-1163.28,C#CC(=O)N[N][CH2]
-1087.96,C#CC#CCO
-1984.34,CCC(C)(C)OC
-1361.23,C=C(C)O[CH][N]O
-1363.72,C#CCC(O)C=O
-1418.1,C#CC(=C)CC=O
-1500.0,CC(=N)NC(C)=O
-1904.03,C=CCC(=C)CC
-1348.73,C=COCCO
-1292.35,CS(=O)(=O)CC#N
-1124.79,C=CC#CC=O
-1558.01,COCCCN
-1640.4,CC(N)C(C)N
-1521.24,CC1=COCOC1
-1777.89,NCCC1CNC1
-1546.91,C1=CCCC=CC1
-1651.96,NC1CC2CN2C1
-1617.09,CC=CC1CCN1
-1405.15,Cc1occc1O
-1590.78,[CH2]C1=C[C](C)CO1
-1701.45,C=C(C)C1OC1C
-1797.91,CC1NC(C)C1N
-1634.6,COCC1OC1C
-1439.94,NC1C=NOCC1
-1414.42,C#CC1C=CCO1
-1335.89,C=C1CNNC1=O
-1152.1,N#CCC1CO1
-1525.9,CC1OC=CCO1
-1608.8,CC1CN(C)C1
-1784.1,NCCC1CCN1
-1510.72,COC1=CCOC1
-1620.97,C[CH][N]N1CCC1
-1649.12,O[N][CH]CC1CO1
-1718.05,CC1(C)NCC1O
-1517.99,N#CCC1CNC1
-1805.48,CC1NC(C)C1C
-1546.22,CC(C)C1CO1
-1461.8,OC1C=NN2CC12
-1197.04,C1=CCNC1
-1519.22,OCC1C=CCO1
-1575.44,CC1(C=O)CNC1
-1706.79,CCNCC1CO1
-1494.91,C=CC1OC1CO
-1661.05,NCC1=CCNC1
-1204.62,C#CC1OC1C=O
-1349.75,CC(O)C1CO1
-1272.93,Nc1ccoc1O
-1704.23,CCOC1CNC1
-1555.5,C=CC=CC1CO1
-1224.69,C1=COCOC1
-1242.67,C1=CNC=NC1
-1709.01,CCN1CC(O)C1
-1602.58,CCc1ccco1
-1543.25,NC(=S)N1CCC1
-1254.34,CC1(C)CO1
-1006.35,c1ccoc1
-1180.38,Nc1ccco1
-1686.99,C1CC2COCC12
-1440.03,CC1CNC(=O)O1
-1606.29,C#CC1CN(C)C1
-1631.25,C=CC1NCC1N
-1368.52,O=CC=CC1CO1
-1498.65,C=CC(O)C1CO1
-1219.74,CC1=CCN=CN1
-1482.03,NCC1CNC1
-1604.1,C#CCN1CCC1
-1699.15,CC=CCC1CO1
-1272.84,O=Cc1ccoc1
-1707.83,CN1CCC1CO
-1367.67,C=CC(=O)C1CO1
-1723.12,CC1C=CC(C)O1
-1475.01,Cc1occc1N
-1384.4,CCC1=CCNC1
-1433.18,CN1CCOC1=O
-1469.62,C=CC1CCN1
-1331.18,OC1CC2CN2C1
-1716.62,CC1CC(CO)N1
-1695.59,C=CC(C)C1CO1
-1273.48,C1=NOCCC1
-1785.21,CC(N)C1CCN1
-1219.26,O=CN1CC=CC1
-1370.15,C1=NN=CC2CC12
-1569.33,CN1C2COCC21
-1589.34,NCC1=CCOC1
-1139.22,CC1CCN2CC12
-1421.17,[CH2][N]NCC1CO1
-1700.9,CC=CC1OC1C
-1844.68,CCCC1OC1C
-1100.59,C=CC1CO1
-1304.19,N#CC=CC1CO1
-1644.3,CCC1(CO)CO1
-1360.8,OC1CC=NOC1
-1916.08,CC(C)C1CNC1
-1574.95,CN1CCC1C=O
-653.44,C1CO1
-1780.81,CC1CN([CH][NH])C1
-1778.88,CC1=NCC2CN12
-1514.79,CN1CCC1C#N
-1205.42,C#CC(=O)C1CO1
-1716.12,CC(O)C1CCN1
-1720.47,CCC1=CCOC1
-1395.2,O=C(O)C1CNC1
-1477.53,C#CC1NCC1N
-1405.02,COC1CNC1
-1710.07,CC(O)C1CNC1
-1420.67,CC1OC1CN
-1413.76,CC1C=CC2CN12
-1696.1,COC1CN(C)C1
-1574.11,CC1=NOCCC1
-1672.42,C1=NCCCCN1
-1312.18,NC=C1C=NOC1
-1846.43,CC(C)C1OC1C
-1693.51,C1CC1C1COC1
-1206.68,C1=NN2CC2C1
-1307.56,Cc1ccco1
-1785.38,CCN1CC=CC1
-1632.42,COCCC1CO1
-1649.74,C1C2C3CN1CC23
-1573.2,CC1=CCN2CC12
-1324.54,OCC1=CCNC1
-1442.65,CN1OCC[C]1[NH]
-1515.76,CC(=O)C1OC1C
-1764.28,CN(C)C1CNC1
-1316.14,CC1CNC1
-1915.1,C#CCC1CCN1
-1221.45,N#CC1CNC1
-1325.75,CC1OCS1(=O)=O
-1549.18,CCC1(C)CO1
-1248.94,CC#CC1CO1
-1474.37,NC(=O)C1CCN1
-1711.13,NCCCC1CO1
-1914.89,C=C(C)C1CNC1
-1418.65,CC1(CN)CO1
-1711.42,CCC1(O)CNC1
-1266.38,Cc1c[nH]oc1=O
-1683.14,CC1=CC(C)NC1
-1339.6,OCC#CC1CO1
-1656.51,CC(=N)N1CCC1
-1538.28,CN1C[CH]C=C1[NH]
-1762.65,CCCC1CNC1
-1786.9,CC1=CC=CCC1
-1722.74,CC1(C)C=CCO1
-1288.68,C1=NOCC2NC12
-1656.46,NC1C=CC=CC1
-1898.16,C=CCC1CNC1
-1020.97,CC1C=CNC=N1
-1703.61,COC1(C)CNC1
-1614.22,CC=CC1CNC1
-1345.95,OCCC1CO1
-1461.17,O=C1C=CC2CN12
-1364.97,C1=COC2(CC2)O1
-1644.47,CC1OC1CCO
-1717.09,CC(N)C1OC1C
-1712.32,CCC(N)C1CO1
-1914.67,CC(C)C1CCN1
-1452.15,C=CC1(C)CCN1
-1707.22,CN1CC(CO)C1
-1423.22,CN[N][CH]C1CO1
-1657.9,C=C1C=CC2NC12
-1787.78,CC1CN(C)C1C
-1840.74,CCCCC1CO1
-1600.05,CCc1ccoc1
-1412.17,NCC#CC1CO1
